"TM","STN_ID","RWY_DIR","RWY_AD","ALERT"
"2017-01-27 02:58:19","113","34-","A","WSA"
"2017-01-27 02:58:19","113","16-","D","WSA"
"2017-01-27 02:58:29","113","16-","A","WSA"
"2017-01-27 02:58:29","113","34-","D","WSA"
"2017-01-27 02:58:29","113","34-","A","WSA"
"2017-01-27 02:58:29","113","16-","D","WSA"
"2017-01-27 03:00:59","113","16-","A","WSA"
"2017-01-27 03:00:59","113","34-","D","WSA"
"2017-01-27 03:00:59","113","34-","A","WSA"
"2017-01-27 03:00:59","113","16-","D","WSA"
"2017-01-27 03:01:09","113","16-","A","WSA"
"2017-01-27 03:01:09","113","34-","D","WSA"
"2017-01-27 03:01:09","113","34-","A","WSA"
"2017-01-27 03:01:09","113","16-","D","WSA"
"2017-01-27 03:01:19","113","16-","A","WSA"
"2017-01-27 03:01:19","113","34-","D","WSA"
"2017-01-27 03:01:19","113","34-","A","WSA"
"2017-01-27 03:01:19","113","16-","D","WSA"
"2017-01-27 03:01:29","113","16-","A","WSA"
"2017-01-27 03:01:29","113","34-","D","WSA"
"2017-01-27 03:01:29","113","34-","A","WSA"
"2017-01-27 03:01:29","113","16-","D","WSA"
"2017-01-27 03:01:39","113","16-","A","WSA"
"2017-01-27 03:01:39","113","34-","D","WSA"
"2017-01-27 03:01:39","113","34-","A","WSA"
"2017-01-27 03:01:39","113","16-","D","WSA"
"2017-01-27 03:29:49","113","33R","A","WSA"
"2017-01-27 03:29:49","113","15L","D","WSA"
"2017-01-27 03:29:49","113","33L","A","WSA"
"2017-01-27 03:29:49","113","15R","D","WSA"
"2017-01-27 03:29:49","113","15R","A","WSA"
"2017-01-27 03:29:49","113","33L","D","WSA"
"2017-01-27 03:29:49","113","15L","A","WSA"
"2017-01-27 03:29:49","113","33R","D","WSA"
"2017-01-27 04:48:59","113","15R","A","WSA"
"2017-01-27 04:48:59","113","33L","D","WSA"
"2017-01-27 04:48:59","113","15L","A","WSA"
"2017-01-27 04:48:59","113","33R","D","WSA"
"2017-01-27 04:48:59","113","16-","A","WSA"
"2017-01-27 04:48:59","113","34-","D","WSA"
"2017-01-27 04:49:09","113","15R","A","WSA"
"2017-01-27 04:49:09","113","33L","D","WSA"
"2017-01-27 04:49:09","113","15L","A","WSA"
"2017-01-27 04:49:09","113","33R","D","WSA"
"2017-01-27 04:49:09","113","16-","A","WSA"
"2017-01-27 04:49:09","113","34-","D","WSA"
"2017-01-27 04:49:29","113","16-","A","WSA"
"2017-01-27 04:49:29","113","34-","D","WSA"
"2017-01-27 04:59:39","113","33R","A","WSA"
"2017-01-27 04:59:39","113","15L","D","WSA"
"2017-01-27 04:59:39","113","33L","A","WSA"
"2017-01-27 04:59:39","113","15R","D","WSA"
"2017-01-27 04:59:39","113","15R","A","WSA"
"2017-01-27 04:59:39","113","33L","D","WSA"
"2017-01-27 04:59:39","113","15L","A","WSA"
"2017-01-27 04:59:39","113","33R","D","WSA"
"2017-01-27 04:59:49","113","33R","A","WSA"
"2017-01-27 04:59:49","113","15L","D","WSA"
"2017-01-27 04:59:49","113","33L","A","WSA"
"2017-01-27 04:59:49","113","15R","D","WSA"
"2017-01-27 04:59:49","113","15R","A","WSA"
"2017-01-27 04:59:49","113","33L","D","WSA"
"2017-01-27 04:59:49","113","15L","A","WSA"
"2017-01-27 04:59:49","113","33R","D","WSA"
"2017-01-27 06:08:09","113","15R","A","WSA"
"2017-01-27 06:08:09","113","33L","D","WSA"
"2017-01-27 06:08:09","113","15L","A","WSA"
"2017-01-27 06:08:09","113","33R","D","WSA"
"2017-01-27 06:08:09","113","16-","A","WSA"
"2017-01-27 06:08:09","113","34-","D","WSA"
"2017-01-27 06:08:19","113","16-","A","WSA"
"2017-01-27 06:08:19","113","34-","D","WSA"
"2017-01-27 06:16:19","113","16-","A","WSA"
"2017-01-27 06:16:19","113","34-","D","WSA"
"2017-01-27 06:16:19","113","34-","A","WSA"
"2017-01-27 06:16:19","113","16-","D","WSA"
"2017-01-30 02:23:59","113","16-","A","WSA"
"2017-01-30 02:23:59","113","34-","D","WSA"
"2017-01-30 02:23:59","113","34-","A","WSA"
"2017-01-30 02:23:59","113","16-","D","WSA"
"2017-01-30 02:24:09","113","16-","A","WSA"
"2017-01-30 02:24:09","113","34-","D","WSA"
"2017-01-30 02:24:09","113","34-","A","WSA"
"2017-01-30 02:24:09","113","16-","D","WSA"
"2017-01-30 03:44:29","113","16-","A","WSA"
"2017-01-30 03:44:29","113","34-","D","WSA"
"2017-01-30 03:44:29","113","34-","A","WSA"
"2017-01-30 03:44:29","113","16-","D","WSA"
"2017-01-30 03:44:39","113","16-","A","WSA"
"2017-01-30 03:44:39","113","34-","D","WSA"
"2017-01-30 03:44:39","113","34-","A","WSA"
"2017-01-30 03:44:39","113","16-","D","WSA"
"2017-01-30 03:44:49","113","16-","A","WSA"
"2017-01-30 03:44:49","113","34-","D","WSA"
"2017-01-30 03:44:49","113","34-","A","WSA"
"2017-01-30 03:44:49","113","16-","D","WSA"
"2017-01-30 03:44:59","113","16-","A","WSA"
"2017-01-30 03:44:59","113","34-","D","WSA"
"2017-01-30 03:44:59","113","34-","A","WSA"
"2017-01-30 03:44:59","113","16-","D","WSA"
"2017-01-30 03:45:09","113","16-","A","WSA"
"2017-01-30 03:45:09","113","34-","D","WSA"
"2017-01-30 03:45:09","113","34-","A","WSA"
"2017-01-30 03:45:09","113","16-","D","WSA"
"2017-01-30 03:45:19","113","16-","A","WSA"
"2017-01-30 03:45:19","113","34-","D","WSA"
"2017-01-30 03:45:19","113","34-","A","WSA"
"2017-01-30 03:45:19","113","16-","D","WSA"
"2017-01-30 03:45:29","113","16-","A","WSA"
"2017-01-30 03:45:29","113","34-","D","WSA"
"2017-01-30 03:45:29","113","34-","A","WSA"
"2017-01-30 03:45:29","113","16-","D","WSA"
"2017-01-30 03:45:39","113","16-","A","WSA"
"2017-01-30 03:45:39","113","34-","D","WSA"
"2017-01-30 03:45:39","113","34-","A","WSA"
"2017-01-30 03:45:39","113","16-","D","WSA"
"2017-01-30 03:45:49","113","16-","A","WSA"
"2017-01-30 03:45:49","113","34-","D","WSA"
"2017-01-30 03:45:49","113","34-","A","WSA"
"2017-01-30 03:45:49","113","16-","D","WSA"
"2017-01-30 04:24:19","113","16-","A","WSA"
"2017-01-30 04:24:19","113","34-","D","WSA"
"2017-01-30 04:24:19","113","34-","A","WSA"
"2017-01-30 04:24:19","113","16-","D","WSA"
"2017-01-30 04:24:29","113","16-","A","WSA"
"2017-01-30 04:24:29","113","34-","D","WSA"
"2017-01-30 04:24:29","113","34-","A","WSA"
"2017-01-30 04:24:29","113","16-","D","WSA"
"2017-01-30 04:24:39","113","16-","A","WSA"
"2017-01-30 04:24:39","113","34-","D","WSA"
"2017-01-30 04:24:39","113","34-","A","WSA"
"2017-01-30 04:24:39","113","16-","D","WSA"
"2017-01-30 04:24:49","113","16-","A","WSA"
"2017-01-30 04:24:49","113","34-","D","WSA"
"2017-01-30 04:24:49","113","34-","A","WSA"
"2017-01-30 04:24:49","113","16-","D","WSA"
"2017-01-30 04:24:59","113","16-","A","WSA"
"2017-01-30 04:24:59","113","34-","D","WSA"
"2017-01-30 04:24:59","113","34-","A","WSA"
"2017-01-30 04:24:59","113","16-","D","WSA"
"2017-01-30 04:25:09","113","16-","A","WSA"
"2017-01-30 04:25:09","113","34-","D","WSA"
"2017-01-30 04:25:09","113","34-","A","WSA"
"2017-01-30 04:25:09","113","16-","D","WSA"
"2017-01-30 07:08:49","113","16-","A","WSA"
"2017-01-30 07:08:49","113","34-","D","WSA"
"2017-01-30 07:08:49","113","34-","A","WSA"
"2017-01-30 07:08:49","113","16-","D","WSA"
"2017-01-30 09:34:59","113","16-","A","WSA"
"2017-01-30 09:34:59","113","34-","D","WSA"
"2017-01-30 09:34:59","113","34-","A","WSA"
"2017-01-30 09:34:59","113","16-","D","WSA"
"2017-01-30 09:43:19","113","16-","A","WSA"
"2017-01-30 09:43:19","113","34-","D","WSA"
"2017-01-30 09:43:19","113","34-","A","WSA"
"2017-01-30 09:43:19","113","16-","D","WSA"
"2017-01-30 09:43:29","113","16-","A","WSA"
"2017-01-30 09:43:29","113","34-","D","WSA"
"2017-01-30 09:43:29","113","34-","A","WSA"
"2017-01-30 09:43:29","113","16-","D","WSA"
"2017-01-30 09:43:39","113","16-","A","WSA"
"2017-01-30 09:43:39","113","34-","D","WSA"
"2017-01-30 09:43:39","113","34-","A","WSA"
"2017-01-30 09:43:39","113","16-","D","WSA"
"2017-01-30 09:43:49","113","16-","A","WSA"
"2017-01-30 09:43:49","113","34-","D","WSA"
"2017-01-30 09:43:49","113","34-","A","WSA"
"2017-01-30 09:43:49","113","16-","D","WSA"
